,clid,hhid,n01,n02,n_ta,n03_en,n03_co,n05,n06_1,n06_2,n06_3,n06_4,n06_5,n06_6,n06_7,n06_8,n06_9,n06_10,n06_11,n06_12,n07_mo,n07_ks
2638,1216.0,7.0,Yes,1,1,CEREALS SELLER,911,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57000.0
2639,1217.0,5.0,Yes,1,2,ROAD SIDE BUSINESS,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
2640,1217.0,5.0,Yes,2,2,ROAD SIDE BUSINESS,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9000.0
2641,1217.0,9.0,Yes,1,1,KOILEL SHOP,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
2642,1220.0,1.0,Yes,1,2,SELLING PARAFFIN,Kakamega  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000.0
2643,1220.0,1.0,Yes,2,2,FIREWOOD ENTERPRISE,Kakamega  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1200.0
2644,1220.0,2.0,Yes,1,2,TENTS AND PLASTIC CHAIRS,Kakamega  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
2645,1220.0,2.0,Yes,2,2,MAIZE VENDOR,Kakamega  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15000.0
2646,1220.0,3.0,Yes,1,1,CHEMIST,Kakamega  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6000.0
2647,1220.0,6.0,Yes,1,1,MILK ENTREPRISE,Kakamega  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25200.0
2648,1220.0,9.0,Yes,1,1,MILK ENTERPRISE,Kakamega  ,No,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7200.0
2649,1220.0,10.0,Yes,1,1,TAILOR,Kakamega  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,700.0
2650,1221.0,2.0,Yes,1,1,WAMSO BAR - SELLING OF BEER,Nyeri  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,180000.0
2651,1221.0,5.0,Yes,1,1,MARIA'S ENTERPRISE - SELLING OF FRUITS,Nyeri  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
2652,1223.0,1.0,Yes,1,1,ROPE WEAVER,Kilifi  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19200.0
2653,1223.0,2.0,Yes,1,1,MAKING WHEAT BUNS,Kilifi  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4500.0
2654,1223.0,9.0,Yes,1,1,DRESS MAKING,Kilifi  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
2655,1225.0,4.0,Yes,1,1,SHOP,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
2656,1225.0,5.0,Yes,1,1,TAILORING,Bungoma  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
2657,1226.0,2.0,Yes,1,1,JANE SALES-CHICKEN,Baringo  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,500.0
2658,1226.0,4.0,Yes,1,1,DAVID SALES OF CATTLE,Baringo  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2000.0
2659,1226.0,9.0,Yes,1,2,HONEY SELLING,Baringo  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40000.0
2660,1226.0,9.0,Yes,2,2,SELL OF LIVESTOCK,Baringo  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16000.0
2661,1227.0,2.0,Yes,1,1,MORU SHOP,Samburu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6500.0
2662,1229.0,7.0,Yes,1,1,TOBACCO TRADE,Tharaka-Nithi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43000.0
2663,1230.0,1.0,Yes,1,1,KATIVUI,Murang'a  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9600.0
2664,1231.0,7.0,Yes,1,1,KIOSK,Laikipia  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0
2665,1231.0,8.0,Yes,1,1,MAMA KIM SALON,Laikipia  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12000.0
2666,1232.0,6.0,Yes,1,1,BUSAA BREWER,West Pokot  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0
2667,1232.0,10.0,Yes,1,2,MATATU BUSINESS,West Pokot  ,Yes,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,360000.0
2668,1232.0,10.0,Yes,2,2,SHOP BUSINESS,West Pokot  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
2669,1233.0,2.0,Yes,1,1,NGALA QUARRY,Kilifi  ,No,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
2670,1233.0,5.0,Yes,1,1,WAZOJIPYA PROJECT,Kilifi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
2671,1233.0,6.0,Yes,1,1,MOURINE KIOSK,Kilifi  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,15000.0
2672,1233.0,7.0,Yes,1,1,WELDING & FABRICATION,Kilifi  ,No,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120000.0
2673,1233.0,8.0,Yes,1,1,MOTORBIKE BODABODA,Kilifi  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90000.0
2674,1233.0,9.0,Yes,1,1,KAPOMBE PUB,Kilifi  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
2675,1234.0,3.0,Yes,1,1,UMAZI,Kwale  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3600.0
2676,1234.0,4.0,Yes,1,1,M. MATUSI,Kwale  ,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,8400.0
2677,1234.0,6.0,Yes,1,1,GLADYS,Kwale  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1800.0
2678,1234.0,7.0,Yes,1,2,SAIDI NDARO,Kwale  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,54000.0
2679,1234.0,7.0,Yes,2,2,MWANASHA,Kwale  ,No,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20000.0
2680,1234.0,9.0,Yes,1,1,MWANASHA,Kwale  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3600.0
2681,1234.0,10.0,Yes,1,1,SUBIRA,Kwale  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4000.0
2682,1235.0,4.0,Yes,1,1,GRN GROCCER,Nyandarua  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0
2683,1238.0,6.0,Yes,1,1,RENALD ENTERPRISE,Taita/Taveta  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
2684,1238.0,8.0,Yes,1,1,MWANINGO TAILORING,Taita/Taveta  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8000.0
2685,1239.0,1.0,Yes,1,1,SELL GOAT MEAT,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4800.0
2686,1239.0,3.0,Yes,1,1,VEGETABLE SELLER,Murang'a  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0
2687,1239.0,8.0,Yes,1,1,SEMBA SEMBA,Murang'a  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50000.0
2688,1240.0,1.0,Yes,1,1,BUSINESS - SELLING FIREWOOD,West Pokot  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15000.0
2689,1242.0,1.0,Yes,1,1,BODA BODA,Turkana  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,48000.0
2690,1242.0,6.0,Yes,1,1,THE DINER,Turkana  ,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,-200000.0
2691,1242.0,7.0,Yes,1,1,BODA BODA,Turkana  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54000.0
2692,1243.0,1.0,Yes,1,1,CEREALS TRADE,Tharaka-Nithi  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
2693,1244.0,1.0,Yes,1,1,HOTEL,Bungoma  ,No,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15000.0
2694,1244.0,9.0,Yes,1,1,"PRINTING,TYPING,PHOTOCOPYING",Bungoma  ,No,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
2695,1248.0,1.0,Yes,1,1,FOOD VENDOR,Nyeri  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62500.0
2696,1249.0,3.0,Yes,1,2,SELLING MILK,Kakamega  ,No,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1080.0
2697,1249.0,3.0,Yes,2,2,BUYING AND SELLING VEGES,Kakamega  ,No,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,600.0
2698,1249.0,6.0,Yes,1,1,SMALL SCALE RETAILER,Kakamega  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
2699,1249.0,8.0,Yes,1,1,SELLING MILK,Kakamega  ,No,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36000.0
2700,1251.0,1.0,Yes,1,1,MAMA SUSAN,Siaya  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9000.0
2701,1251.0,4.0,Yes,1,1,ERICKS ENTERPRISE,Siaya  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
2702,1251.0,9.0,Yes,1,1,MWISHO MWISHO,Siaya  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6000.0
2703,1252.0,3.0,Yes,1,1,WAGBERI MINI-MART,Wajir  ,No,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20000.0
2704,1252.0,4.0,Yes,1,1,HUSSEIN FIREWOOD,Wajir  ,No,,,2.0,,,,,,,,,,,1800.0
2705,1252.0,6.0,Yes,1,1,AMINA VEGETABLE VENDOR,Wajir  ,No,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
2706,1252.0,7.0,Yes,1,1,ISMAHAN VEGETABLE VENDOR,Wajir  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0
2707,1254.0,6.0,Yes,1,1,CHAMGIWADU,Homa Bay  ,Yes,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
2708,1256.0,3.0,Yes,1,1,FINE PYPRUS REEDS,Mandera  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9000.0
2709,1257.0,1.0,Yes,1,1,BANANA SHOP,Migori  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24000.0
2710,1258.0,9.0,Yes,1,1,KAPGOI MILK,Nandi  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7000.0
2711,1259.0,9.0,Yes,1,1,OMBUSE'S MOTORBIKE,Nyamira  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0
2712,1260.0,4.0,Yes,1,1,GROCERY/KIOSK,Baringo  ,No,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,72000.0
2713,1260.0,7.0,Yes,1,1,REPAIR OF RADIO AND TV'S,Baringo  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10000.0
2714,1260.0,9.0,Yes,1,2,RETAIL IN SHOP,Baringo  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,15000.0
2715,1260.0,9.0,Yes,2,2,RETAIL IN MILK,Baringo  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,18000.0
2716,1262.0,4.0,Yes,1,1,SALE OF OMENA,Kakamega  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9600.0
2717,1263.0,2.0,Yes,1,1,FIREWOOD BUSINESS,Trans Nzoia  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
2718,1263.0,3.0,Yes,1,1,LIVESTOCK BUSINESS,Trans Nzoia  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
2719,1263.0,5.0,Yes,1,1,TREE SEEDLINGS SELL,Trans Nzoia  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35000.0
2720,1263.0,7.0,Yes,1,1,SALE OF VEGETABLE,Trans Nzoia  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
2721,1264.0,1.0,Yes,1,1,BODA BODA OPERATOR,Meru  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10000.0
2722,1264.0,2.0,Yes,1,2,SHOPKEEPER,Meru  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8000.0
2723,1264.0,2.0,Yes,2,2,MIRAA TRADER,Meru  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
2724,1264.0,4.0,Yes,1,1,SALE OF FOODSTUFF,Meru  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6000.0
2725,1265.0,1.0,Yes,1,1,SELLING FRIED POTATOES,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18000.0
2726,1265.0,2.0,Yes,1,2,SNACKS AND ROAST MEAT,Lamu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10000.0
2727,1265.0,2.0,Yes,2,2,CYBER CAFE,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60000.0
2728,1265.0,3.0,Yes,1,2,KNITTING OF BAGS,Lamu  ,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8400.0
2729,1265.0,3.0,Yes,2,2,SELL OF BOAT CANVAS,Lamu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
2730,1265.0,5.0,Yes,1,1,SELL OF FRIED POTATOES,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36000.0
2731,1265.0,6.0,Yes,1,1,FISHING,Lamu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100000.0
2732,1265.0,7.0,Yes,1,4,GENERAL SHOP,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24000.0
2733,1265.0,7.0,Yes,2,4,CURIO SHOP,Lamu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,144000.0
2734,1265.0,7.0,Yes,3,4,TAILORING SHOP,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18000.0
2735,1265.0,7.0,Yes,4,4,SALOONIST,Lamu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20000.0
2736,1266.0,3.0,Yes,1,1,OUTSIDE HERBAL MEDICINE SELLING,Elgeyo/Marakwet  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
2737,1268.0,8.0,Yes,1,1,BODA BODA,Nyandarua  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30000.0
2738,1269.0,3.0,Yes,1,2,RICH TIMBER,Kericho  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,20000.0
2739,1269.0,3.0,Yes,2,2,BEAT COSMETICS,Kericho  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0
2740,1270.0,4.0,Yes,1,1,SALOON,Meru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78000.0
2741,1270.0,5.0,Yes,1,1,BODABODA /TAXI,Meru  ,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12000.0
2742,1271.0,1.0,Yes,1,1,SECOND HAND CLOTHES KIOSK,Kwale  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,650.0
2743,1272.0,9.0,Yes,1,2,MURANG'A SALON,Murang'a  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4800.0
2744,1272.0,9.0,Yes,2,2,MURANG'A TECHNIC,Murang'a  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000.0
2745,1273.0,3.0,Yes,1,1,BODA BODA,Bungoma  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,57600.0
2746,1273.0,5.0,Yes,1,1,SELLING VEGITABLES,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,27000.0
2747,1273.0,7.0,Yes,1,1,FIREWOOD SELLER,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,10000.0
2748,1273.0,9.0,Yes,1,1,LOCAL BREW SELLER,Bungoma  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3000.0
2749,1274.0,3.0,Yes,1,1,CAFE,Nyeri  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45000.0
2750,1274.0,5.0,Yes,1,1,FRUIT HAWKING,Laikipia  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,54000.0
2751,1275.0,7.0,Yes,1,1,ZEBRA KINYOZI,Uasin Gishu  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2752,1276.0,10.0,Yes,1,1,JOY HOTEL,Nyandarua  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4000.0
2753,1278.0,1.0,Yes,1,1,KAIBAGA BUTCHERY,Nyandarua  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0
2754,1278.0,7.0,Yes,1,1,CMK SALOON,Nyandarua  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,36000.0
2755,1279.0,5.0,Yes,1,2,COASTMATT FEEDS,Kirinyaga  ,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,90000.0
2756,1279.0,5.0,Yes,2,2,SALON,Kirinyaga  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48000.0
2757,1279.0,7.0,Yes,1,1,MAMA RITA HOTEL,Kirinyaga  ,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2758,1279.0,8.0,Yes,1,1,BABA BRIAN,Kirinyaga  ,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25000.0
2759,1279.0,9.0,Yes,1,1,MAMA SILVIA,Kirinyaga  ,No,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2760,1280.0,1.0,Yes,1,1,MAMA BRIAN HOTEL,Kisumu  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,17000.0
2761,1280.0,5.0,Yes,1,1,LILY MPESA SHOP AND CYBER SERVICES,Kisumu  ,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26000.0
2762,1280.0,9.0,Yes,1,1,JAULENYA BICYCLE REPAIRS,Kisumu  ,Yes,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,28000.0
2763,1281.0,2.0,Yes,1,1,LUL SHOP,Mandera  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54000.0
2764,1282.0,1.0,Yes,1,2,GAKINYA GARAGE,Nairobi City  ,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-3000.0
2765,1282.0,1.0,Yes,2,2,CEREALS SHOP,Kajiado  ,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,800.0
2766,1282.0,2.0,Yes,1,1,,Kajiado  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10000.0
2767,1282.0,8.0,Yes,1,1,FINCH YARD,Kajiado  ,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,30000.0
2768,1284.0,1.0,Yes,1,1,ROADSIDE HAWKING BUSINESS,Nakuru  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
2769,1284.0,5.0,Yes,1,1,LYDIA KIOSK,Nakuru  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40000.0
2770,1284.0,6.0,Yes,1,1,ELESTINE SHOP,Nakuru  ,No,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60000.0
2771,1284.0,8.0,Yes,1,1,MAMA JACKY SALON,Nakuru  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80000.0
2772,1285.0,1.0,Yes,1,1,NJERI HOTEL,Samburu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18000.0
2773,1285.0,3.0,Yes,1,1,HOTEL INN,Samburu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24000.0
2774,1285.0,5.0,Yes,1,1,TERESA ENT.,Samburu  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30000.0
2775,1286.0,1.0,Yes,1,1,OLAD ENTERPRISE,Nakuru  ,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90000.0
2776,1286.0,2.0,Yes,1,1,JUICE PARLOUR,Nakuru  ,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,72000.0
2777,1286.0,3.0,Yes,1,1,JULIA ENTERPRISE,Nakuru  ,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43200.0
2778,1286.0,4.0,Yes,1,2,BENRA,Nakuru  ,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,28800.0
2779,1286.0,4.0,Yes,2,2,BENRA CONTRACTORS,Nakuru  ,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1200000.0
