,county,couty,clid,hhid,hhsize,k01,k20_in,k20_ks,weight
2905,Kisumu,Kisumu,193.0,4.0,3,No,,,664.2217769
2906,Kisumu,Kisumu,193.0,2.0,7,No,,,664.2217769
2907,Kisumu,Kisumu,193.0,5.0,1,Yes,Tractor/Oxen Plough,6000.0,664.2217769
2908,Kisumu,Kisumu,193.0,7.0,3,Yes,Labour Cost,2000.0,664.2217769
2909,Kisumu,Kisumu,193.0,6.0,3,No,,,664.2217769
2910,Kisumu,Kisumu,193.0,1.0,2,Yes,Labour Cost,2000.0,664.2217769
2911,Mandera,Mandera,194.0,7.0,2,No,,,417.8181078
2912,Mandera,Mandera,194.0,2.0,5,No,,,417.8181078
2913,Mandera,Mandera,194.0,6.0,7,No,,,417.8181078
2914,Mandera,Mandera,194.0,8.0,4,No,,,417.8181078
2915,Mandera,Mandera,194.0,1.0,8,No,,,417.8181078
2916,Mandera,Mandera,194.0,5.0,10,No,,,417.8181078
2917,Mandera,Mandera,194.0,4.0,1,No,,,417.8181078
2918,Mandera,Mandera,194.0,3.0,5,No,,,417.8181078
2919,Nyeri,Nyeri,195.0,2.0,1,Yes,Inorganic Fertilizer,19400.0,158.9573061
2920,Nyeri,Nyeri,195.0,4.0,4,Yes,Labour Cost,10000.0,158.9573061
2921,Nyeri,Nyeri,195.0,3.0,3,No,,,158.9573061
2922,Nyeri,Nyeri,195.0,2.0,1,Yes,Labour Cost,1200.0,158.9573061
2923,Nyeri,Nyeri,195.0,7.0,2,Yes,Pesticides,100.0,158.9573061
2924,Nyeri,Nyeri,195.0,2.0,1,Yes,Organic Fertilizer,5400.0,158.9573061
2925,Nyeri,Nyeri,195.0,2.0,1,Yes,Pesticides,4500.0,158.9573061
2926,Nyeri,Nyeri,195.0,8.0,5,Yes,Inorganic Fertilizer,13530.0,158.9573061
2927,Nyeri,Nyeri,195.0,9.0,2,Yes,Inorganic Fertilizer,5000.0,158.9573061
2928,Nyeri,Nyeri,195.0,9.0,2,Yes,Labour Cost,3000.0,158.9573061
2929,Nyeri,Nyeri,195.0,6.0,2,Yes,Labour Cost,1000.0,158.9573061
2930,Nyeri,Nyeri,195.0,6.0,2,Yes,Inorganic Fertilizer,1500.0,158.9573061
2931,Nyeri,Nyeri,195.0,4.0,4,Yes,Inorganic Fertilizer,2380.0,158.9573061
2932,Nyeri,Nyeri,195.0,7.0,2,Yes,Labour Cost,12000.0,158.9573061
2933,Nyeri,Nyeri,195.0,7.0,2,Yes,Inorganic Fertilizer,4800.0,158.9573061
2934,Nyeri,Nyeri,195.0,5.0,5,Yes,Inorganic Fertilizer,4300.0,158.9573061
2935,Nyeri,Nyeri,195.0,8.0,5,Yes,Labour Cost,35000.0,158.9573061
2936,Nyeri,Nyeri,195.0,1.0,1,No,,,158.9573061
2937,Busia,Busia,196.0,8.0,5,Yes,Other,450.0,462.3381892
2938,Busia,Busia,196.0,3.0,6,Yes,,,462.3381892
2939,Busia,Busia,196.0,7.0,3,Yes,"Land Reclamation, Clearance etc",500.0,462.3381892
2940,Busia,Busia,196.0,7.0,3,Yes,Labour Cost,400.0,462.3381892
2941,Busia,Busia,196.0,4.0,5,Yes,,,462.3381892
2942,Busia,Busia,196.0,5.0,5,Yes,Inorganic Fertilizer,600.0,462.3381892
2943,Busia,Busia,196.0,5.0,5,Yes,Other,250.0,462.3381892
2944,Busia,Busia,196.0,8.0,5,Yes,Labour Cost,500.0,462.3381892
2945,Busia,Busia,196.0,9.0,6,Yes,Labour Cost,600.0,462.3381892
2946,Busia,Busia,196.0,7.0,3,Yes,Tractor/Oxen Plough,1000.0,462.3381892
2947,Busia,Busia,196.0,2.0,6,Yes,,,462.3381892
2948,Busia,Busia,196.0,6.0,6,Yes,Labour Cost,300.0,462.3381892
2949,Busia,Busia,196.0,9.0,6,Yes,Inorganic Fertilizer,600.0,462.3381892
2950,Busia,Busia,196.0,8.0,5,Yes,Inorganic Fertilizer,600.0,462.3381892
2951,Busia,Busia,196.0,1.0,3,Yes,,,462.3381892
2952,Busia,Busia,196.0,8.0,5,Yes,Tractor/Oxen Plough,1000.0,462.3381892
2953,Elgeyo/Marakwet,Elgeyo/Marakwet,197.0,1.0,2,Yes,,,44.06473589
2954,Elgeyo/Marakwet,Elgeyo/Marakwet,197.0,2.0,9,Yes,Labour Cost,800.0,44.06473589
2955,Elgeyo/Marakwet,Elgeyo/Marakwet,197.0,5.0,4,Yes,Labour Cost,600.0,44.06473589
2956,Elgeyo/Marakwet,Elgeyo/Marakwet,197.0,3.0,12,Yes,,,44.06473589
2957,Elgeyo/Marakwet,Elgeyo/Marakwet,197.0,4.0,3,Yes,,,44.06473589
2958,Elgeyo/Marakwet,Elgeyo/Marakwet,197.0,6.0,6,Yes,,,44.06473589
2959,Migori,Migori,198.0,4.0,6,No,,,442.0494575
2960,Migori,Migori,198.0,5.0,4,No,,,442.0494575
2961,Migori,Migori,198.0,1.0,4,No,,,442.0494575
2962,Migori,Migori,198.0,9.0,7,No,,,442.0494575
2963,Migori,Migori,198.0,3.0,1,No,,,442.0494575
2964,Migori,Migori,198.0,7.0,1,No,,,442.0494575
2965,Migori,Migori,198.0,8.0,3,No,,,442.0494575
2966,Migori,Migori,198.0,6.0,2,No,,,442.0494575
2967,Migori,Migori,198.0,2.0,2,No,,,442.0494575
2968,Kakamega,Kakamega,199.0,8.0,3,Yes,Labour Cost,2000.0,207.8459242
2969,Kakamega,Kakamega,199.0,8.0,3,Yes,Inorganic Fertilizer,1600.0,207.8459242
2970,Kakamega,Kakamega,199.0,4.0,4,No,,,207.8459242
2971,Kakamega,Kakamega,199.0,1.0,2,No,,,207.8459242
2972,Kakamega,Kakamega,199.0,3.0,4,No,,,207.8459242
2973,Kakamega,Kakamega,199.0,8.0,3,Yes,Tractor/Oxen Plough,1500.0,207.8459242
2974,Kakamega,Kakamega,199.0,8.0,3,Yes,Organic Fertilizer,800.0,207.8459242
2975,Kakamega,Kakamega,199.0,7.0,5,No,,,207.8459242
2976,Kakamega,Kakamega,199.0,5.0,6,No,,,207.8459242
2977,Kakamega,Kakamega,199.0,6.0,5,No,,,207.8459242
2978,Kakamega,Kakamega,199.0,2.0,4,Yes,,,207.8459242
2979,Laikipia,Laikipia,200.0,9.0,6,Yes,Purchase of Small Farm Implements,500.0,196.0979715
2980,Laikipia,Laikipia,200.0,7.0,4,Yes,"Land Reclamation, Clearance etc",1500.0,196.0979715
2981,Laikipia,Laikipia,200.0,8.0,1,No,,,196.0979715
2982,Laikipia,Laikipia,200.0,3.0,7,Yes,Tractor/Oxen Plough,5000.0,196.0979715
2983,Laikipia,Laikipia,200.0,3.0,7,Yes,Inorganic Fertilizer,9000.0,196.0979715
2984,Laikipia,Laikipia,200.0,9.0,6,Yes,"Land Reclamation, Clearance etc",300.0,196.0979715
2985,Laikipia,Laikipia,200.0,1.0,3,Yes,Pesticides,1000.0,196.0979715
2986,Laikipia,Laikipia,200.0,4.0,3,No,,,196.0979715
2987,Laikipia,Laikipia,200.0,9.0,6,Yes,Labour Cost,3000.0,196.0979715
2988,Laikipia,Laikipia,200.0,3.0,7,Yes,"Land Reclamation, Clearance etc",3000.0,196.0979715
2989,Laikipia,Laikipia,200.0,9.0,6,Yes,Pesticides,5000.0,196.0979715
2990,Laikipia,Laikipia,200.0,7.0,4,Yes,Pesticides,3000.0,196.0979715
2991,Laikipia,Laikipia,200.0,6.0,7,No,,,196.0979715
2992,Laikipia,Laikipia,200.0,3.0,7,Yes,Purchase Of Mechanical Equipments,600.0,196.0979715
2993,Laikipia,Laikipia,200.0,7.0,4,Yes,Inorganic Fertilizer,1100.0,196.0979715
2994,Laikipia,Laikipia,200.0,7.0,4,Yes,Tractor/Oxen Plough,2000.0,196.0979715
2995,Laikipia,Laikipia,200.0,3.0,7,Yes,Labour Cost,5000.0,196.0979715
2996,Laikipia,Laikipia,200.0,5.0,4,No,,,196.0979715
2997,Laikipia,Laikipia,200.0,9.0,6,Yes,Tractor/Oxen Plough,5000.0,196.0979715
2998,Laikipia,Laikipia,200.0,7.0,4,Yes,Lubricants,1000.0,196.0979715
2999,Laikipia,Laikipia,200.0,2.0,9,No,,,196.0979715
3000,Laikipia,Laikipia,200.0,7.0,4,Yes,Fuels,4000.0,196.0979715
3001,Laikipia,Laikipia,200.0,9.0,6,Yes,Inorganic Fertilizer,5000.0,196.0979715
3002,Laikipia,Laikipia,200.0,1.0,3,Yes,Organic Fertilizer,2000.0,196.0979715
3003,Uasin Gishu,Uasin Gishu,201.0,8.0,5,Yes,Hire of Machinery,1700.0,544.1059383
3004,Uasin Gishu,Uasin Gishu,201.0,1.0,4,Yes,Tractor/Oxen Plough,500.0,544.1059383
3005,Uasin Gishu,Uasin Gishu,201.0,8.0,5,Yes,Inorganic Fertilizer,4000.0,544.1059383
3006,Uasin Gishu,Uasin Gishu,201.0,1.0,4,Yes,Inorganic Fertilizer,800.0,544.1059383
3007,Uasin Gishu,Uasin Gishu,201.0,9.0,6,Yes,Tractor/Oxen Plough,1500.0,544.1059383
3008,Uasin Gishu,Uasin Gishu,201.0,6.0,9,Yes,Labour Cost,3000.0,544.1059383
3009,Uasin Gishu,Uasin Gishu,201.0,6.0,9,Yes,Pesticides,2000.0,544.1059383
3010,Uasin Gishu,Uasin Gishu,201.0,9.0,6,Yes,Inorganic Fertilizer,900.0,544.1059383
3011,Uasin Gishu,Uasin Gishu,201.0,10.0,5,Yes,Tractor/Oxen Plough,1000.0,544.1059383
3012,Uasin Gishu,Uasin Gishu,201.0,4.0,10,Yes,,,544.1059383
3013,Uasin Gishu,Uasin Gishu,201.0,10.0,5,Yes,Inorganic Fertilizer,3000.0,544.1059383
3014,Uasin Gishu,Uasin Gishu,201.0,6.0,9,Yes,Inorganic Fertilizer,6000.0,544.1059383
3015,Uasin Gishu,Uasin Gishu,201.0,7.0,5,Yes,,,544.1059383
3016,Uasin Gishu,Uasin Gishu,201.0,3.0,7,Yes,Organic Fertilizer,400.0,544.1059383
3017,Uasin Gishu,Uasin Gishu,201.0,2.0,8,Yes,Tractor/Oxen Plough,1400.0,544.1059383
3018,Uasin Gishu,Uasin Gishu,201.0,3.0,7,Yes,Hire of Machinery,2000.0,544.1059383
3019,Uasin Gishu,Uasin Gishu,201.0,5.0,4,Yes,,,544.1059383
3020,Uasin Gishu,Uasin Gishu,201.0,6.0,9,Yes,Tractor/Oxen Plough,4500.0,544.1059383
3021,Uasin Gishu,Uasin Gishu,201.0,8.0,5,Yes,Pesticides,350.0,544.1059383
3022,Uasin Gishu,Uasin Gishu,201.0,2.0,8,Yes,Inorganic Fertilizer,3200.0,544.1059383
3023,Nyamira,Nyamira,202.0,3.0,1,No,,,92.89570493
3024,Nyamira,Nyamira,202.0,7.0,5,Yes,Labour Cost,2400.0,92.89570493
3025,Nyamira,Nyamira,202.0,6.0,4,Yes,Labour Cost,400.0,92.89570493
3026,Nyamira,Nyamira,202.0,1.0,4,No,,,92.89570493
3027,Nyamira,Nyamira,202.0,5.0,3,No,,,92.89570493
3028,Nyamira,Nyamira,202.0,6.0,4,Yes,Inorganic Fertilizer,1400.0,92.89570493
3029,Nyamira,Nyamira,202.0,7.0,5,Yes,Inorganic Fertilizer,1700.0,92.89570493
3030,Nyamira,Nyamira,202.0,4.0,4,Yes,Inorganic Fertilizer,800.0,92.89570493
3031,Nyamira,Nyamira,202.0,2.0,4,No,,,92.89570493
3032,Nyamira,Nyamira,202.0,8.0,5,No,,,92.89570493
3033,Vihiga,Vihiga,203.0,3.0,4,Yes,Inorganic Fertilizer,1700.0,353.8323116
3034,Vihiga,Vihiga,203.0,7.0,5,Yes,Labour Cost,700.0,353.8323116
3035,Vihiga,Vihiga,203.0,1.0,3,Yes,Purchase of Small Farm Implements,400.0,353.8323116
3036,Vihiga,Vihiga,203.0,10.0,5,Yes,Labour Cost,1250.0,353.8323116
3037,Vihiga,Vihiga,203.0,6.0,3,Yes,Labour Cost,4000.0,353.8323116
3038,Vihiga,Vihiga,203.0,10.0,5,Yes,Purchase of Small Farm Implements,440.0,353.8323116
3039,Vihiga,Vihiga,203.0,6.0,3,Yes,Inorganic Fertilizer,2100.0,353.8323116
3040,Vihiga,Vihiga,203.0,10.0,5,Yes,Herbicides,1200.0,353.8323116
3041,Vihiga,Vihiga,203.0,5.0,5,Yes,Inorganic Fertilizer,960.0,353.8323116
3042,Vihiga,Vihiga,203.0,1.0,3,Yes,Inorganic Fertilizer,900.0,353.8323116
3043,Vihiga,Vihiga,203.0,3.0,4,Yes,Labour Cost,6000.0,353.8323116
3044,Vihiga,Vihiga,203.0,4.0,1,Yes,Labour Cost,2400.0,353.8323116
3045,Vihiga,Vihiga,203.0,9.0,6,Yes,Inorganic Fertilizer,700.0,353.8323116
3046,Vihiga,Vihiga,203.0,8.0,2,Yes,,,353.8323116
3047,Vihiga,Vihiga,203.0,4.0,1,Yes,Inorganic Fertilizer,700.0,353.8323116
3048,Vihiga,Vihiga,203.0,10.0,5,Yes,Inorganic Fertilizer,10780.0,353.8323116
3049,Vihiga,Vihiga,203.0,2.0,4,Yes,Inorganic Fertilizer,1400.0,353.8323116
3050,Kakamega,Kakamega,204.0,3.0,1,No,,,429.8642279
3051,Kakamega,Kakamega,204.0,2.0,1,Yes,Inorganic Fertilizer,1400.0,429.8642279
3052,Kakamega,Kakamega,204.0,9.0,6,Yes,Labour Cost,3000.0,429.8642279
3053,Kakamega,Kakamega,204.0,6.0,4,Yes,Inorganic Fertilizer,3800.0,429.8642279
3054,Kakamega,Kakamega,204.0,6.0,4,Yes,Tractor/Oxen Plough,1500.0,429.8642279
3055,Kakamega,Kakamega,204.0,9.0,6,Yes,Inorganic Fertilizer,5000.0,429.8642279
3056,Kakamega,Kakamega,204.0,6.0,4,Yes,Labour Cost,6600.0,429.8642279
3057,Kakamega,Kakamega,204.0,1.0,2,No,,,429.8642279
3058,Kakamega,Kakamega,204.0,7.0,3,Yes,,,429.8642279
3059,Kakamega,Kakamega,204.0,10.0,3,No,,,429.8642279
3060,Kakamega,Kakamega,204.0,9.0,6,Yes,Purchase of Small Farm Implements,600.0,429.8642279
3061,Kakamega,Kakamega,204.0,4.0,6,No,,,429.8642279
3062,Kakamega,Kakamega,204.0,2.0,1,Yes,Tractor/Oxen Plough,250.0,429.8642279
3063,Kakamega,Kakamega,204.0,5.0,4,Yes,Labour Cost,800.0,429.8642279
3064,Kakamega,Kakamega,204.0,8.0,6,Yes,Inorganic Fertilizer,1800.0,429.8642279
3065,Kakamega,Kakamega,204.0,5.0,4,Yes,Inorganic Fertilizer,900.0,429.8642279
3066,Baringo,Baringo,205.0,3.0,5,Yes,Tractor/Oxen Plough,2500.0,585.0384776
3067,Baringo,Baringo,205.0,8.0,3,Yes,Purchase of Small Farm Implements,350.0,585.0384776
3068,Baringo,Baringo,205.0,10.0,5,No,,,585.0384776
3069,Baringo,Baringo,205.0,5.0,2,Yes,Tractor/Oxen Plough,1500.0,585.0384776
3070,Baringo,Baringo,205.0,2.0,7,Yes,Purchase of Small Farm Implements,350.0,585.0384776
3071,Baringo,Baringo,205.0,1.0,6,Yes,Labour Cost,5000.0,585.0384776
3072,Baringo,Baringo,205.0,8.0,3,Yes,Labour Cost,7000.0,585.0384776
3073,Baringo,Baringo,205.0,2.0,7,Yes,Organic Fertilizer,2000.0,585.0384776
3074,Baringo,Baringo,205.0,4.0,2,Yes,Tractor/Oxen Plough,3550.0,585.0384776
3075,Baringo,Baringo,205.0,2.0,7,Yes,Labour Cost,5000.0,585.0384776
3076,Baringo,Baringo,205.0,6.0,4,Yes,Purchase of Small Farm Implements,700.0,585.0384776
3077,Baringo,Baringo,205.0,4.0,2,Yes,Purchase of Small Farm Implements,300.0,585.0384776
3078,Baringo,Baringo,205.0,9.0,2,Yes,Purchase of Small Farm Implements,300.0,585.0384776
3079,Baringo,Baringo,205.0,5.0,2,Yes,Labour Cost,5000.0,585.0384776
3080,Baringo,Baringo,205.0,7.0,4,Yes,Tractor/Oxen Plough,1500.0,585.0384776
3081,Baringo,Baringo,205.0,9.0,2,Yes,Labour Cost,6000.0,585.0384776
3082,Baringo,Baringo,205.0,3.0,5,Yes,Purchase of Small Farm Implements,800.0,585.0384776
3083,Baringo,Baringo,205.0,6.0,4,Yes,Tractor/Oxen Plough,4500.0,585.0384776
3084,Baringo,Baringo,205.0,6.0,4,Yes,Labour Cost,15000.0,585.0384776
3085,Baringo,Baringo,205.0,2.0,7,Yes,Tractor/Oxen Plough,5700.0,585.0384776
3086,Baringo,Baringo,205.0,4.0,2,Yes,Labour Cost,10000.0,585.0384776
3087,Baringo,Baringo,205.0,3.0,5,Yes,Labour Cost,10000.0,585.0384776
3088,Baringo,Baringo,205.0,8.0,3,Yes,Tractor/Oxen Plough,1500.0,585.0384776
3089,Baringo,Baringo,205.0,7.0,4,Yes,Purchase of Small Farm Implements,500.0,585.0384776
3090,Baringo,Baringo,205.0,2.0,7,Yes,Cost Of Irrigation Water,4500.0,585.0384776
3091,Baringo,Baringo,205.0,1.0,6,Yes,Purchase of Small Farm Implements,250.0,585.0384776
3092,Baringo,Baringo,205.0,7.0,4,Yes,Labour Cost,3000.0,585.0384776
3093,Kisumu,Kisumu,206.0,3.0,7,Yes,Labour Cost,18250.0,180.0429974
3094,Kisumu,Kisumu,206.0,5.0,2,Yes,,,180.0429974
3095,Kisumu,Kisumu,206.0,4.0,1,Yes,Inorganic Fertilizer,1300.0,180.0429974
3096,Kisumu,Kisumu,206.0,1.0,1,No,,,180.0429974
3097,Kisumu,Kisumu,206.0,7.0,1,Yes,Labour Cost,2000.0,180.0429974
3098,Kisumu,Kisumu,206.0,7.0,1,Yes,Purchase Of Mechanical Equipments,4000.0,180.0429974
3099,Kisumu,Kisumu,206.0,2.0,7,Yes,Inorganic Fertilizer,11250.0,180.0429974
3100,Kisumu,Kisumu,206.0,3.0,7,Yes,Inorganic Fertilizer,9000.0,180.0429974
3101,Kisumu,Kisumu,206.0,3.0,7,Yes,Fuels,7000.0,180.0429974
3102,Kisumu,Kisumu,206.0,6.0,3,Yes,Inorganic Fertilizer,2000.0,180.0429974
3103,Narok,Narok,207.0,6.0,1,Yes,Tractor/Oxen Plough,27500.0,823.4486296
3104,Narok,Narok,207.0,8.0,5,Yes,Fuels,3000.0,823.4486296
3105,Narok,Narok,207.0,8.0,5,Yes,Labour Cost,5200.0,823.4486296
3106,Narok,Narok,207.0,6.0,1,Yes,Herbicides,1800.0,823.4486296
3107,Narok,Narok,207.0,4.0,6,No,,,823.4486296
3108,Narok,Narok,207.0,8.0,5,Yes,Tractor/Oxen Plough,8000.0,823.4486296
3109,Narok,Narok,207.0,8.0,5,Yes,Inorganic Fertilizer,5400.0,823.4486296
3110,Narok,Narok,207.0,5.0,2,No,,,823.4486296
3111,Narok,Narok,207.0,6.0,1,Yes,Pesticides,4500.0,823.4486296
3112,Narok,Narok,207.0,9.0,2,No,,,823.4486296
3113,Narok,Narok,207.0,7.0,2,No,,,823.4486296
3114,Narok,Narok,207.0,6.0,1,Yes,Labour Cost,9000.0,823.4486296
3115,Narok,Narok,207.0,6.0,1,Yes,Inorganic Fertilizer,15000.0,823.4486296
3116,Narok,Narok,207.0,3.0,2,No,,,823.4486296
3117,Narok,Narok,207.0,2.0,2,No,,,823.4486296
3118,Narok,Narok,207.0,1.0,1,No,,,823.4486296
3119,Kakamega,Kakamega,208.0,1.0,3,Yes,Pesticides,80.0,765.5071722
3120,Kakamega,Kakamega,208.0,4.0,9,Yes,Inorganic Fertilizer,12850.0,765.5071722
3121,Kakamega,Kakamega,208.0,9.0,3,Yes,Labour Cost,2400.0,765.5071722
3122,Kakamega,Kakamega,208.0,1.0,3,Yes,Labour Cost,8000.0,765.5071722
3123,Kakamega,Kakamega,208.0,5.0,6,Yes,Inorganic Fertilizer,2400.0,765.5071722
3124,Kakamega,Kakamega,208.0,7.0,5,Yes,Inorganic Fertilizer,900.0,765.5071722
3125,Kakamega,Kakamega,208.0,4.0,9,Yes,Organic Fertilizer,4000.0,765.5071722
3126,Kakamega,Kakamega,208.0,2.0,3,Yes,Inorganic Fertilizer,350.0,765.5071722
3127,Kakamega,Kakamega,208.0,4.0,9,Yes,Labour Cost,23900.0,765.5071722
3128,Kakamega,Kakamega,208.0,9.0,3,Yes,Inorganic Fertilizer,700.0,765.5071722
3129,Kakamega,Kakamega,208.0,3.0,11,Yes,Labour Cost,15000.0,765.5071722
3130,Kakamega,Kakamega,208.0,3.0,11,Yes,Inorganic Fertilizer,6800.0,765.5071722
3131,Kakamega,Kakamega,208.0,5.0,6,Yes,Labour Cost,4000.0,765.5071722
3132,Kakamega,Kakamega,208.0,6.0,6,Yes,Labour Cost,4000.0,765.5071722
3133,Kakamega,Kakamega,208.0,10.0,6,Yes,Labour Cost,3600.0,765.5071722
3134,Kakamega,Kakamega,208.0,1.0,3,Yes,Inorganic Fertilizer,6000.0,765.5071722
3135,Kakamega,Kakamega,208.0,3.0,11,Yes,Tractor/Oxen Plough,10000.0,765.5071722
3136,Kakamega,Kakamega,208.0,10.0,6,Yes,Inorganic Fertilizer,1400.0,765.5071722
3137,Kakamega,Kakamega,208.0,7.0,5,Yes,Labour Cost,3200.0,765.5071722
3138,Kakamega,Kakamega,208.0,2.0,3,Yes,Labour Cost,600.0,765.5071722
3139,Kakamega,Kakamega,208.0,8.0,5,Yes,Labour Cost,8000.0,765.5071722
3140,Murang'a,Murang'a,209.0,6.0,5,Yes,Labour Cost,15000.0,294.2158166
3141,Murang'a,Murang'a,209.0,3.0,5,Yes,Labour Cost,12000.0,294.2158166
3142,Murang'a,Murang'a,209.0,5.0,5,Yes,Labour Cost,2200.0,294.2158166
3143,Murang'a,Murang'a,209.0,7.0,3,Yes,Inorganic Fertilizer,1880.0,294.2158166
3144,Murang'a,Murang'a,209.0,9.0,1,Yes,Inorganic Fertilizer,2000.0,294.2158166
3145,Murang'a,Murang'a,209.0,4.0,4,Yes,Inorganic Fertilizer,15500.0,294.2158166
3146,Murang'a,Murang'a,209.0,9.0,1,Yes,Labour Cost,2000.0,294.2158166
3147,Murang'a,Murang'a,209.0,3.0,5,Yes,Inorganic Fertilizer,8200.0,294.2158166
3148,Murang'a,Murang'a,209.0,2.0,8,Yes,Inorganic Fertilizer,9700.0,294.2158166
3149,Murang'a,Murang'a,209.0,8.0,2,Yes,Labour Cost,1200.0,294.2158166
3150,Murang'a,Murang'a,209.0,7.0,3,Yes,Labour Cost,7200.0,294.2158166
3151,Murang'a,Murang'a,209.0,8.0,2,Yes,Inorganic Fertilizer,4900.0,294.2158166
3152,Murang'a,Murang'a,209.0,1.0,5,Yes,Inorganic Fertilizer,2000.0,294.2158166
3153,Murang'a,Murang'a,209.0,6.0,5,Yes,Inorganic Fertilizer,6000.0,294.2158166
3154,Murang'a,Murang'a,209.0,5.0,5,Yes,Inorganic Fertilizer,2200.0,294.2158166
3155,Turkana,Turkana,210.0,2.0,1,No,,,2745.514056
3156,Turkana,Turkana,210.0,3.0,1,No,,,2745.514056
3157,Turkana,Turkana,210.0,5.0,1,No,,,2745.514056
3158,Turkana,Turkana,210.0,1.0,1,No,,,2745.514056
3159,Turkana,Turkana,210.0,4.0,1,No,,,2745.514056
3160,Turkana,Turkana,210.0,6.0,3,No,,,2745.514056
3161,Homa Bay,Homa Bay,211.0,6.0,10,Yes,Labour Cost,7000.0,522.8510234
3162,Homa Bay,Homa Bay,211.0,7.0,6,Yes,,,522.8510234
3163,Homa Bay,Homa Bay,211.0,6.0,10,Yes,Tractor/Oxen Plough,8000.0,522.8510234
3164,Homa Bay,Homa Bay,211.0,4.0,4,Yes,Tractor/Oxen Plough,500.0,522.8510234
3165,Homa Bay,Homa Bay,211.0,5.0,8,Yes,Inorganic Fertilizer,750.0,522.8510234
3166,Homa Bay,Homa Bay,211.0,1.0,2,Yes,Inorganic Fertilizer,3000.0,522.8510234
3167,Homa Bay,Homa Bay,211.0,3.0,6,Yes,Inorganic Fertilizer,750.0,522.8510234
3168,Homa Bay,Homa Bay,211.0,4.0,4,Yes,Labour Cost,600.0,522.8510234
3169,Homa Bay,Homa Bay,211.0,3.0,6,Yes,Labour Cost,2000.0,522.8510234
3170,Homa Bay,Homa Bay,211.0,1.0,2,Yes,Labour Cost,4000.0,522.8510234
3171,Homa Bay,Homa Bay,211.0,6.0,10,Yes,Inorganic Fertilizer,13600.0,522.8510234
3172,Homa Bay,Homa Bay,211.0,2.0,2,Yes,Inorganic Fertilizer,500.0,522.8510234
3173,Homa Bay,Homa Bay,211.0,4.0,4,Yes,Inorganic Fertilizer,850.0,522.8510234
3174,Homa Bay,Homa Bay,211.0,9.0,5,Yes,Inorganic Fertilizer,1250.0,522.8510234
3175,Homa Bay,Homa Bay,211.0,8.0,8,Yes,Inorganic Fertilizer,3300.0,522.8510234
3176,Homa Bay,Homa Bay,211.0,9.0,5,Yes,Tractor/Oxen Plough,700.0,522.8510234
3177,Homa Bay,Homa Bay,211.0,1.0,2,Yes,Tractor/Oxen Plough,2000.0,522.8510234
3178,Taita/Taveta,Taita/Taveta,212.0,2.0,5,Yes,Purchase of Small Farm Implements,1000.0,380.8532746
3179,Taita/Taveta,Taita/Taveta,212.0,7.0,8,Yes,Purchase of Small Farm Implements,1000.0,380.8532746
3180,Taita/Taveta,Taita/Taveta,212.0,7.0,8,Yes,Fuels,23200.0,380.8532746
3181,Taita/Taveta,Taita/Taveta,212.0,3.0,2,Yes,Purchase of Small Farm Implements,500.0,380.8532746
3182,Taita/Taveta,Taita/Taveta,212.0,5.0,4,Yes,Purchase of Small Farm Implements,1000.0,380.8532746
3183,Taita/Taveta,Taita/Taveta,212.0,9.0,3,Yes,Labour Cost,6500.0,380.8532746
3184,Taita/Taveta,Taita/Taveta,212.0,1.0,1,Yes,Purchase of Small Farm Implements,500.0,380.8532746
3185,Taita/Taveta,Taita/Taveta,212.0,7.0,8,Yes,Farm Machinery/Equipment Repairs,1600.0,380.8532746
3186,Taita/Taveta,Taita/Taveta,212.0,3.0,2,Yes,Farm Machinery/Equipment Repairs,300.0,380.8532746
3187,Taita/Taveta,Taita/Taveta,212.0,5.0,4,Yes,Farm Machinery/Equipment Repairs,250.0,380.8532746
3188,Taita/Taveta,Taita/Taveta,212.0,7.0,8,Yes,Inorganic Fertilizer,2000.0,380.8532746
3189,Taita/Taveta,Taita/Taveta,212.0,9.0,3,Yes,Inorganic Fertilizer,1800.0,380.8532746
3190,Taita/Taveta,Taita/Taveta,212.0,8.0,4,Yes,Farm Machinery/Equipment Repairs,550.0,380.8532746
3191,Taita/Taveta,Taita/Taveta,212.0,2.0,5,Yes,Farm Machinery/Equipment Repairs,300.0,380.8532746
3192,Taita/Taveta,Taita/Taveta,212.0,8.0,4,Yes,Labour Cost,4000.0,380.8532746
3193,Taita/Taveta,Taita/Taveta,212.0,8.0,4,Yes,Purchase of Small Farm Implements,4500.0,380.8532746
3194,Taita/Taveta,Taita/Taveta,212.0,7.0,8,Yes,Herbicides,1300.0,380.8532746
3195,Taita/Taveta,Taita/Taveta,212.0,6.0,5,Yes,Purchase of Small Farm Implements,4000.0,380.8532746
3196,Taita/Taveta,Taita/Taveta,212.0,6.0,5,Yes,Farm Machinery/Equipment Repairs,600.0,380.8532746
3197,Taita/Taveta,Taita/Taveta,212.0,6.0,5,Yes,Pesticides,4000.0,380.8532746
3198,Taita/Taveta,Taita/Taveta,212.0,9.0,3,Yes,Pesticides,800.0,380.8532746
3199,Taita/Taveta,Taita/Taveta,212.0,9.0,3,Yes,Organic Fertilizer,1000.0,380.8532746
3200,Taita/Taveta,Taita/Taveta,212.0,4.0,4,Yes,Purchase of Small Farm Implements,300.0,380.8532746
3201,Taita/Taveta,Taita/Taveta,212.0,7.0,8,Yes,Pesticides,1500.0,380.8532746
