,county,couty,clid,hhid,hhsize,k01,k02,k03,k04,k05,k5x,k06,k07,k08,k09,k10,k11,k12,k13a,k13b,k14,k15,k16,k17_su,k17_sp,k17_dr,k18_1,k18_2,k19,weight
14164,Homa Bay,Homa Bay,1294.0,3.0,4,Yes,1.0,1.0,Homa Bay  ,94.0,Not operated,,,,,,,,,,,,,,,,,,,521.9304796
14165,Homa Bay,Homa Bay,1294.0,10.0,5,Yes,1.0,3.0,Homa Bay  ,1.0,Operated,0.5,Yes,None,Freehold,,,67000.0,No,0.0,No,,,,,,Organic,None,Other farmers,521.9304796
14166,Homa Bay,Homa Bay,1294.0,1.0,4,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,1.0,Yes,None,Freehold,,,60000.0,No,0.0,No,,,,,,None,None,,521.9304796
14167,Homa Bay,Homa Bay,1294.0,7.0,7,No,,,,,,,,,,,,,,,,,,,,,,,,521.9304796
14168,Homa Bay,Homa Bay,1294.0,9.0,4,Yes,2.0,2.0,Homa Bay  ,1.0,Operated,0.125,Yes,None,Freehold,,,16000.0,No,0.0,No,,,,,,None,None,,521.9304796
14169,Homa Bay,Homa Bay,1294.0,10.0,5,Yes,3.0,3.0,Homa Bay  ,1.0,Operated,0.6000000238418579,Yes,None,Freehold,,,76000.0,No,0.0,No,,,,,,Organic,None,Other farmers,521.9304796
14170,Homa Bay,Homa Bay,1294.0,9.0,4,Yes,1.0,2.0,Homa Bay  ,1.0,Operated,0.125,Yes,None,Freehold,,,16000.0,No,0.0,No,,,,,,None,None,,521.9304796
14171,Homa Bay,Homa Bay,1294.0,4.0,2,Yes,1.0,1.0,Homa Bay  ,1.0,Operated,1.0,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,None,None,,521.9304796
14172,Homa Bay,Homa Bay,1294.0,2.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,521.9304796
14173,Homa Bay,Homa Bay,1294.0,6.0,4,Yes,1.0,1.0,Homa Bay  ,1.0,Operated,1.5,Yes,None,Freehold,,,202000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,521.9304796
14174,Trans Nzoia,Trans Nzoia,1295.0,4.0,7,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,1.0,Yes,Other (specify),Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14175,Trans Nzoia,Trans Nzoia,1295.0,5.0,3,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,2.0,Yes,Other (specify),Freehold,,,800000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14176,Trans Nzoia,Trans Nzoia,1295.0,1.0,1,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,3.0,No,,,Renting,28500.0,2400000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14177,Trans Nzoia,Trans Nzoia,1295.0,9.0,13,Yes,1.0,2.0,Trans Nzoia  ,1.0,Operated,2.0,Yes,Other (specify),Freehold,,,600000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14178,Trans Nzoia,Trans Nzoia,1295.0,3.0,4,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,2.0,No,,,Renting,20000.0,960000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14179,Trans Nzoia,Trans Nzoia,1295.0,7.0,2,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,1.0,Yes,Allotment letter,Freehold,,,300000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14180,Trans Nzoia,Trans Nzoia,1295.0,8.0,12,Yes,1.0,1.0,Trans Nzoia  ,3.0,Operated,0.5,Yes,Allotment letter,Freehold,,,250000.0,No,0.0,No,,,,,,Organic,NA,Own Production,598.9537915
14181,Trans Nzoia,Trans Nzoia,1295.0,9.0,13,Yes,2.0,2.0,Trans Nzoia  ,1.0,Operated,2.0,Yes,Allotment letter,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14182,Trans Nzoia,Trans Nzoia,1295.0,6.0,9,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,1.5,Yes,Title,Freehold,,,600000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14183,Trans Nzoia,Trans Nzoia,1295.0,2.0,1,Yes,1.0,1.0,Trans Nzoia  ,1.0,Operated,2.0,No,,,Renting,16000.0,1200000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,598.9537915
14184,Murang'a,Murang'a,1296.0,8.0,4,Yes,1.0,2.0,Murang'a  ,1.0,Operated,1.0,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Both,Both,Private stockists,545.5974882
14185,Murang'a,Murang'a,1296.0,4.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,545.5974882
14186,Murang'a,Murang'a,1296.0,1.0,2,Yes,1.0,2.0,Murang'a  ,1.0,Operated,0.125,No,,,Squatting,,,No,0.0,No,,,,,,Organic,Organic,Own Production,545.5974882
14187,Murang'a,Murang'a,1296.0,8.0,4,Yes,2.0,2.0,Murang'a  ,1.0,Operated,0.125,Yes,Title,Freehold,,,94000.0,No,0.0,No,,,,,,Both,Both,Private stockists,545.5974882
14188,Murang'a,Murang'a,1296.0,9.0,5,Yes,1.0,1.0,Murang'a  ,1.0,Operated,0.5,Yes,Title,Freehold,,,500000.0,No,0.0,No,,,,,,NA,Organic,Other farmers,545.5974882
14189,Murang'a,Murang'a,1296.0,2.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,545.5974882
14190,Murang'a,Murang'a,1296.0,3.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,545.5974882
14191,Murang'a,Murang'a,1296.0,6.0,5,Yes,1.0,2.0,Murang'a  ,2.0,Operated,0.30000001192092896,No,,,Renting,4000.0,240000.0,No,0.0,No,,,,,,Both,Both,Private stockists,545.5974882
14192,Murang'a,Murang'a,1296.0,1.0,2,Yes,2.0,2.0,Murang'a  ,1.0,Operated,0.75,Yes,Title,Freehold,,,750000.0,No,0.0,No,,,,,,Both,Both,Private stockists,545.5974882
14193,Murang'a,Murang'a,1296.0,5.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,545.5974882
14194,Murang'a,Murang'a,1296.0,7.0,5,Yes,1.0,1.0,Murang'a  ,2.0,Operated,0.30000001192092896,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,Both,Both,Private stockists,545.5974882
14195,Murang'a,Murang'a,1296.0,6.0,5,Yes,2.0,2.0,Murang'a  ,2.0,Operated,0.30000001192092896,Yes,Title,Freehold,,,200000.0,No,0.0,No,,,,,,Both,Both,Private stockists,545.5974882
14196,Vihiga,Vihiga,1297.0,1.0,4,Yes,1.0,1.0,Vihiga  ,2.0,Operated,0.20000000298023224,Yes,None,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,240.94951
14197,Vihiga,Kakamega,1297.0,5.0,5,Yes,2.0,6.0,Kakamega  ,1.0,Operated,2.0,Yes,Title,Freehold,,,1600000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,240.94951
14198,Vihiga,Vihiga,1297.0,8.0,7,Yes,1.0,1.0,Vihiga  ,1.0,Operated,1.5,Yes,Allotment letter,Freehold,,,800000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,240.94951
14199,Vihiga,Vihiga,1297.0,5.0,5,Yes,1.0,6.0,Vihiga  ,1.0,Operated,0.5,Yes,Share cert,Freehold,,,360000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,240.94951
14200,Vihiga,Vihiga,1297.0,10.0,2,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.5,Yes,None,Freehold,,,300000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,240.94951
14201,Vihiga,Vihiga,1297.0,6.0,5,Yes,1.0,1.0,Vihiga  ,1.0,Operated,1.0,Yes,Allotment letter,Freehold,,,800000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,240.94951
14202,Vihiga,Vihiga,1297.0,5.0,5,Yes,4.0,6.0,Vihiga  ,1.0,Operated,0.5,No,,,Renting,10000.0,400000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,240.94951
14203,Vihiga,Vihiga,1297.0,5.0,5,Yes,5.0,6.0,Vihiga  ,1.0,Operated,1.5,No,,,Renting,5000.0,800000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,240.94951
14204,Vihiga,Vihiga,1297.0,4.0,2,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.30000001192092896,Yes,Letters of offer,Freehold,,,200000.0,No,0.0,No,,,,,,Inorganic,None,Private stockists,240.94951
14205,Vihiga,Vihiga,1297.0,9.0,4,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.5,Yes,None,Freehold,,,700000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,240.94951
14206,Vihiga,Vihiga,1297.0,2.0,5,Yes,1.0,1.0,Vihiga  ,1.0,Operated,0.20000000298023224,Yes,None,Freehold,,,100000.0,No,0.0,No,,,,,,None,Inorganic,Private stockists,240.94951
14207,Vihiga,Vihiga,1297.0,5.0,5,Yes,3.0,6.0,Vihiga  ,1.0,Operated,1.0,No,,,Renting,15000.0,800000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,240.94951
14208,Vihiga,Vihiga,1297.0,7.0,6,Yes,1.0,1.0,Vihiga  ,2.0,Operated,0.800000011920929,Yes,Title,Freehold,,,800000.0,No,0.0,No,,,,,,Organic,Inorganic,Private stockists,240.94951
14209,Vihiga,Vihiga,1297.0,5.0,5,Yes,6.0,6.0,Vihiga  ,1.0,Operated,0.5,Yes,Letters of offer,Freehold,,,400000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,240.94951
14210,Vihiga,Vihiga,1297.0,3.0,2,Yes,1.0,1.0,Vihiga  ,1.0,Operated,1.0,Yes,None,Freehold,,,1500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,NGOs,240.94951
14211,Lamu,Lamu,1298.0,10.0,4,Yes,2.0,2.0,Lamu  ,1.0,Operated,7.0,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,56.50366642
14212,Lamu,Lamu,1298.0,5.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,56.50366642
14213,Lamu,Lamu,1298.0,1.0,3,Yes,2.0,2.0,Lamu  ,1.0,Operated,2.0,No,,,Renting,4000.0,200000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,56.50366642
14214,Lamu,Lamu,1298.0,4.0,5,Yes,1.0,2.0,Lamu  ,1.0,Operated,1.100000023841858,Yes,Allotment letter,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,56.50366642
14215,Lamu,Lamu,1298.0,9.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,56.50366642
14216,Lamu,Lamu,1298.0,4.0,5,Yes,2.0,2.0,Lamu  ,1.0,Operated,1.0,No,,,Renting,5000.0,500000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,56.50366642
14217,Lamu,Lamu,1298.0,10.0,4,Yes,1.0,2.0,Lamu  ,1.0,Operated,5.0,No,,,Renting,20000.0,2100000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,56.50366642
14218,Lamu,Lamu,1298.0,3.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,56.50366642
14219,Lamu,Lamu,1298.0,1.0,3,Yes,1.0,2.0,Lamu  ,1.0,Operated,1.5,No,,,Renting,3000.0,150000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,56.50366642
14220,Lamu,Lamu,1298.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,56.50366642
14221,Lamu,Lamu,1298.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,56.50366642
14222,Lamu,Lamu,1298.0,7.0,1,Yes,1.0,1.0,Lamu  ,1.0,Operated,4.5,Yes,None,Freehold,,,450000.0,No,0.0,No,,,,,,None,None,,56.50366642
14223,Lamu,Lamu,1298.0,6.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,56.50366642
14224,Kakamega,Kakamega,1299.0,5.0,5,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.5,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,Both,NA,Private stockists,440.6145014
14225,Kakamega,Kakamega,1299.0,6.0,4,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.5,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,Both,NA,Private stockists,440.6145014
14226,Kakamega,Kakamega,1299.0,1.0,6,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.25,Yes,None,Freehold,,,70000.0,No,0.0,No,,,,,,Both,NA,Private stockists,440.6145014
14227,Kakamega,Kakamega,1299.0,10.0,6,Yes,1.0,1.0,Kakamega  ,1.0,Operated,1.0,Yes,None,Freehold,,,400000.0,No,0.0,No,,,,,,Both,NA,Private stockists,440.6145014
14228,Kakamega,Kakamega,1299.0,3.0,4,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.25,No,,,Other (specify),,,No,0.0,No,,,,,,Inorganic,None,Private stockists,440.6145014
14229,Kakamega,Kakamega,1299.0,9.0,7,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.5,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,440.6145014
14230,Kakamega,Kakamega,1299.0,7.0,3,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.25,Yes,None,Freehold,,,80000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,440.6145014
14231,Kakamega,Kakamega,1299.0,8.0,5,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.25,Yes,None,Freehold,,,70000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,440.6145014
14232,Kakamega,Kakamega,1299.0,4.0,2,Yes,1.0,1.0,Kakamega  ,94.0,Not operated,,,,,,,,,,,,,,,,,,,440.6145014
14233,Kakamega,Kakamega,1299.0,2.0,5,Yes,1.0,1.0,Kakamega  ,1.0,Operated,0.5,No,,,Other (specify),,,No,0.0,No,,,,,,NA,NA,,440.6145014
14234,Samburu,Samburu,1300.0,6.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14235,Samburu,Samburu,1300.0,1.0,6,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14236,Samburu,Samburu,1300.0,4.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14237,Samburu,Samburu,1300.0,7.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14238,Samburu,Samburu,1300.0,9.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14239,Samburu,Samburu,1300.0,8.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14240,Samburu,Samburu,1300.0,5.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14241,Samburu,Samburu,1300.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14242,Samburu,Samburu,1300.0,3.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,100.0684266
14243,Migori,Migori,1301.0,9.0,7,Yes,1.0,1.0,Migori  ,1.0,Operated,1.5,Yes,None,Freehold,,,300000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,913.2291554
14244,Migori,Migori,1301.0,8.0,1,Yes,1.0,1.0,Migori  ,1.0,Operated,0.5,Yes,Title,Freehold,,,70000.0,No,0.0,No,,,,,,None,None,,913.2291554
14245,Migori,Migori,1301.0,6.0,6,Yes,1.0,1.0,Migori  ,1.0,Operated,0.5,Yes,Allotment letter,Freehold,,,60000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,913.2291554
14246,Migori,Migori,1301.0,4.0,9,Yes,2.0,2.0,Migori  ,1.0,Operated,0.5,Yes,Allotment letter,Freehold,,,50000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,913.2291554
14247,Migori,Migori,1301.0,4.0,9,Yes,1.0,2.0,Migori  ,1.0,Operated,0.25,Yes,Allotment letter,Freehold,,,29000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,913.2291554
14248,Migori,Migori,1301.0,2.0,7,Yes,1.0,1.0,Migori  ,1.0,Operated,1.0,Yes,Title,Freehold,,,90000.0,No,0.0,No,,,,,,Organic,NA,Own Production,913.2291554
14249,Migori,Migori,1301.0,5.0,7,Yes,1.0,1.0,Migori  ,1.0,Operated,0.5,Yes,Share cert,Freehold,,,40000.0,No,0.0,No,,,,,,None,None,,913.2291554
14250,Migori,Migori,1301.0,3.0,7,Yes,1.0,1.0,Migori  ,1.0,Operated,0.5,Yes,Allotment letter,Freehold,,,90000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,913.2291554
14251,Migori,Migori,1301.0,7.0,5,Yes,1.0,1.0,Migori  ,1.0,Operated,2.0,Yes,Allotment letter,Freehold,,,500000.0,No,0.0,No,,,,,,Inorganic,Organic,Own Production,913.2291554
14252,Migori,Migori,1301.0,1.0,9,Yes,1.0,1.0,Migori  ,1.0,Operated,0.5,Yes,Allotment letter,Freehold,,,70000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,913.2291554
14253,Nyeri,Nyeri,1302.0,4.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,525.6336043
14254,Nyeri,Nyeri,1302.0,2.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,525.6336043
14255,Nyeri,Nyeri,1302.0,7.0,1,Yes,1.0,1.0,Nyeri  ,1.0,Operated,0.4,No,,,Squatting,,,No,0.0,No,,,,,,None,None,,525.6336043
14256,Nyeri,Nyeri,1302.0,5.0,2,Yes,1.0,1.0,Nyeri  ,1.0,Operated,0.2,No,,,Squatting,,,No,0.0,No,,,,,,None,,,525.6336043
14257,Nyeri,Nyeri,1302.0,8.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,525.6336043
14258,Nyeri,Nyeri,1302.0,6.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,525.6336043
14259,Nyeri,Nyeri,1302.0,3.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,525.6336043
14260,Nyeri,Nyeri,1302.0,1.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,525.6336043
14261,Meru,Meru,1303.0,5.0,1,Yes,1.0,1.0,Meru  ,1.0,Operated,1.5,No,,,Renting,9000.0,700000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,1101.292708
14262,Meru,Meru,1303.0,2.0,4,Yes,1.0,1.0,Meru  ,1.0,Operated,0.25,Yes,None,Freehold,,,500000.0,No,0.0,Yes,River,Gravity,0.0,1000.0,0.0,Inorganic,Inorganic,Private stockists,1101.292708
14263,Meru,Meru,1303.0,4.0,6,Yes,2.0,2.0,Meru  ,2.0,Operated,0.25,No,,,Renting,900.0,125000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,1101.292708
14264,Meru,Meru,1303.0,3.0,1,Yes,1.0,1.0,Meru  ,1.0,Operated,1.5,Yes,Title,Freehold,,,2000000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Cooperative societies/Farmers Association,1101.292708
14265,Meru,Meru,1303.0,1.0,4,Yes,1.0,3.0,Meru  ,1.0,Operated,0.25,No,,,Renting,1000.0,134000.0,No,0.0,Yes,River,Gravity,0.0,1000.0,0.0,Both,Both,Government subsidized,1101.292708
14266,Meru,Meru,1303.0,7.0,1,Yes,1.0,1.0,Meru  ,1.0,Operated,4.0,Yes,None,Freehold,,,600000.0,No,0.0,No,,,,,,Inorganic,NA,Private companies,1101.292708
14267,Meru,Meru,1303.0,6.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1101.292708
14268,Meru,Meru,1303.0,8.0,1,Yes,1.0,1.0,Meru  ,1.0,Operated,0.5,Yes,None,Freehold,,,1000000.0,No,0.0,Yes,River,Gravity,0.0,2000.0,0.0,Inorganic,Inorganic,Private stockists,1101.292708
14269,Meru,Meru,1303.0,4.0,6,Yes,1.0,2.0,Meru  ,2.0,Operated,1.0,No,,,Renting,4000.0,500000.0,No,0.0,No,,,,,,Inorganic,NA,Private stockists,1101.292708
14270,Meru,Meru,1303.0,10.0,5,Yes,1.0,1.0,Meru  ,1.0,Operated,0.75,Yes,None,Freehold,,,1500000.0,No,0.0,Yes,River,Gravity,0.0,3000.0,0.0,Inorganic,Inorganic,Private stockists,1101.292708
14271,Meru,Meru,1303.0,9.0,1,Yes,1.0,1.0,Meru  ,1.0,Operated,2.0,Yes,None,Freehold,,,900000.0,No,0.0,No,,,,,,Inorganic,NA,Government subsidized,1101.292708
14272,Meru,Meru,1303.0,1.0,4,Yes,3.0,3.0,Meru  ,1.0,Operated,0.5,No,,,Renting,4000.0,1000000.0,No,0.0,Yes,River,Gravity,0.0,2000.0,0.0,Both,Both,Government subsidized,1101.292708
14273,Meru,Meru,1303.0,1.0,4,Yes,2.0,3.0,Meru  ,1.0,Operated,0.5,Yes,None,Freehold,,,500000.0,No,0.0,Yes,River,Gravity,0.0,2000.0,0.0,Both,Both,Government subsidized,1101.292708
14274,Kwale,Kwale,1304.0,6.0,1,Yes,1.0,1.0,Kwale  ,1.0,Operated,3.0,Yes,None,Freehold,,,300000.0,No,0.0,No,,,,,,None,None,,314.3268823
14275,Kwale,Kwale,1304.0,3.0,3,Yes,1.0,1.0,Kwale  ,1.0,Operated,12.0,Yes,None,Freehold,,,1200000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,314.3268823
14276,Kwale,Kwale,1304.0,2.0,5,Yes,1.0,1.0,Kwale  ,1.0,Operated,3.0,Yes,None,Freehold,,,300000.0,No,0.0,No,,,,,,None,None,,314.3268823
14277,Kwale,Kwale,1304.0,8.0,1,Yes,2.0,2.0,Kwale  ,1.0,Operated,5.0,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,None,None,,314.3268823
14278,Kwale,Kwale,1304.0,9.0,5,Yes,1.0,1.0,Kwale  ,1.0,Operated,1.0,Yes,None,Freehold,,,100000.0,No,0.0,No,,,,,,None,None,,314.3268823
14279,Kwale,Kwale,1304.0,1.0,3,Yes,1.0,1.0,Kwale  ,1.0,Operated,1.5,Yes,None,Freehold,,,150000.0,No,0.0,No,,,,,,None,None,,314.3268823
14280,Kwale,Kwale,1304.0,10.0,5,Yes,1.0,1.0,Kwale  ,1.0,Operated,1.75,Yes,None,Freehold,,,140000.0,No,0.0,No,,,,,,None,None,,314.3268823
14281,Kwale,Kwale,1304.0,7.0,11,Yes,2.0,2.0,Kwale  ,1.0,Operated,5.0,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,314.3268823
14282,Kwale,Kwale,1304.0,7.0,11,Yes,1.0,2.0,Kwale  ,1.0,Operated,5.0,Yes,None,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,314.3268823
14283,Kwale,Kwale,1304.0,8.0,1,Yes,1.0,2.0,Kwale  ,1.0,Operated,6.0,Yes,None,Freehold,,,600000.0,No,0.0,No,,,,,,None,None,,314.3268823
14284,Kwale,Kwale,1304.0,5.0,1,Yes,1.0,1.0,Kwale  ,1.0,Operated,9.0,Yes,None,Freehold,,,2700000.0,No,0.0,No,,,,,,Organic,Organic,Own Production,314.3268823
14285,Kwale,Kwale,1304.0,4.0,4,Yes,1.0,1.0,Kwale  ,1.0,Operated,3.0,Yes,None,Freehold,,,120000.0,No,0.0,No,,,,,,None,None,,314.3268823
14286,Kisii,Kisii,1305.0,4.0,5,Yes,1.0,1.0,Kisii  ,1.0,Operated,0.125,Yes,Title,Freehold,,,33000.0,No,0.0,No,,,,,,Organic,Organic,Private stockists,224.5491607
14287,Kisii,Kisii,1305.0,1.0,4,No,,,,,,,,,,,,,,,,,,,,,,,,224.5491607
14288,Kisii,Kisii,1305.0,10.0,5,No,,,,,,,,,,,,,,,,,,,,,,,,224.5491607
14289,Kisii,Kisii,1305.0,7.0,6,Yes,1.0,1.0,Kisii  ,1.0,Operated,0.125,Yes,Title,Freehold,,,33000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private companies,224.5491607
14290,Kisii,Kisii,1305.0,6.0,8,No,,,,,,,,,,,,,,,,,,,,,,,,224.5491607
14291,Kisii,Kisii,1305.0,8.0,3,Yes,1.0,1.0,Kisii  ,1.0,Operated,1.2350000143051147,Yes,Title,Freehold,,,500000.0,No,0.0,No,,,,,,Organic,Organic,Private stockists,224.5491607
14292,Kisii,Kisii,1305.0,2.0,3,No,,,,,,,,,,,,,,,,,,,,,,,,224.5491607
14293,Kisii,Kisii,1305.0,9.0,5,Yes,1.0,1.0,Kisii  ,1.0,Operated,2.4700000286102295,Yes,Title,Freehold,,,1000000.0,No,0.0,No,,,,,,Organic,Organic,Private stockists,224.5491607
14294,Kisii,Kisii,1305.0,3.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,224.5491607
14295,Kisii,Kisii,1305.0,5.0,4,Yes,1.0,1.0,Kisii  ,1.0,Operated,0.125,Yes,Title,Freehold,,,33000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Other farmers,224.5491607
14296,Kisii,Kisii,1306.0,4.0,5,Yes,1.0,1.0,Kisii  ,1.0,Operated,1.600000023841858,Yes,None,Freehold,,,533000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,282.4517745
14297,Kisii,Kisii,1306.0,5.0,8,Yes,1.0,1.0,Kisii  ,1.0,Operated,2.5,Yes,None,Freehold,,,833000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,282.4517745
14298,Kisii,Kisii,1306.0,10.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,282.4517745
14299,Kisii,Kisii,1306.0,6.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,282.4517745
14300,Kisii,Kisii,1306.0,9.0,1,Yes,1.0,1.0,Kisii  ,94.0,Not operated,,,,,,,,,,,,,,,,,,,282.4517745
14301,Kisii,Kisii,1306.0,3.0,3,Yes,1.0,1.0,Kisii  ,1.0,Operated,2.4000000953674316,Yes,Share cert,Freehold,,,799000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,282.4517745
14302,Kisii,Kisii,1306.0,1.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,282.4517745
14303,Kisii,Kisii,1306.0,8.0,11,Yes,1.0,1.0,Kisii  ,1.0,Operated,2.0999999046325684,Yes,Title,Freehold,,,699000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,282.4517745
14304,Kisii,Kisii,1306.0,2.0,1,Yes,1.0,1.0,Kisii  ,1.0,Operated,1.2999999523162842,Yes,Title,Freehold,,,433000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,282.4517745
14305,Kisii,Kisii,1306.0,7.0,7,Yes,1.0,1.0,Kisii  ,1.0,Operated,3.0,Yes,Title,Freehold,,,250000.0,No,0.0,No,,,,,,Inorganic,Inorganic,Private stockists,282.4517745
14306,Mombasa,Mombasa,1307.0,5.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1274.675499
14307,Mombasa,Mombasa,1307.0,1.0,2,No,,,,,,,,,,,,,,,,,,,,,,,,1274.675499
14308,Mombasa,Mombasa,1307.0,8.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1274.675499
14309,Mombasa,Mombasa,1307.0,10.0,1,No,,,,,,,,,,,,,,,,,,,,,,,,1274.675499
